time,air_temperature,burning_index_g,dead_fuel_moisture_1000hr,dead_fuel_moisture_100hr,mean_vapor_pressure_deficit,potential_evapotranspiration,precipitation_amount,relative_humidity,specific_humidity,surface_downwelling_shortwave_flux_in_air,wind_from_direction,wind_speed
2018-05-20,295.3732,26.625,16.830954,15.246429,0.6367857,35.504166,17.266668,91.87381,0.00837988,276.41846,168.80357,3.484524
2018-05-27,299.1369,33.666668,17.194643,14.087501,1.0792261,48.55833,12.879167,80.03095,0.008780238,316.76074,205.55357,3.3886902
2018-06-03,300.4268,35.833332,16.08512,13.786906,0.9079166,44.399998,22.0,89.79108,0.011839703,279.29465,149.5,3.7398813
2018-06-10,294.522,25.416666,16.82262,15.3363085,0.63517857,32.925,2.9166667,90.549995,0.008142023,272.14465,220.23213,2.6261904
2018-06-17,300.14404,40.833332,15.648213,12.606548,1.126369,50.100006,2.3958333,84.047615,0.009420238,338.7518,178.91072,3.5416667
2018-06-24,297.2512,27.5,15.539882,14.3363085,0.64845234,36.629166,13.229167,92.99286,0.010216785,273.875,192.67857,3.2821429
2018-07-01,301.25772,28.625,16.551191,15.504762,1.0535713,49.087505,15.325,87.0012,0.011926249,323.9167,178.67857,3.3684523
2018-07-08,303.54407,36.083332,16.22619,14.192857,1.1342857,48.6375,7.225,91.643456,0.012743573,347.50595,187.39287,2.9130948
2018-07-15,303.8381,33.041668,15.143453,11.891072,1.3613094,53.52917,0.0,85.50119,0.011707678,340.5387,215.2857,2.9089286
2018-07-22,302.2137,39.208332,15.684524,14.56488,1.13875,52.71667,34.712498,88.79108,0.0116592245,310.79465,153.05357,4.5351195
2018-07-29,300.88632,25.25,18.902382,18.332144,0.8986905,43.533337,45.133335,90.304756,0.012372796,262.9506,168.33928,4.0910716
2018-08-05,301.7607,28.75,18.164286,14.607143,1.0320834,44.662502,10.658334,86.7887,0.012734762,295.41132,131.85715,2.9202378
2018-08-12,301.05298,23.875,18.81131,16.519049,0.8251786,37.683334,19.050001,94.475,0.0129901795,280.28156,182.10713,2.4238095
2018-08-19,299.57144,24.666666,20.351786,19.279762,0.5813691,32.170834,61.966663,97.1994,0.013613333,250.88452,180.92859,2.7315476
